id_protein	id_analysis	type
NP_461223.1	PF03466	DOMAIN
NP_461223.1	PF00126	DOMAIN
NP_461223.1	PTHR30346	NULL_TYPE
NP_461223.1	cd05466	NULL_TYPE
NP_461223.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_461223.1	SSF53850	NULL_TYPE
NP_462972.1	G3DSA:3.40.50.300:FF:000213	NULL_TYPE
NP_462972.1	G3DSA:3.40.50.300:FF:000220	NULL_TYPE
NP_462972.1	PF07724	DOMAIN
NP_462972.1	G3DSA:1.10.8.60:FF:000027	NULL_TYPE
NP_462972.1	G3DSA:1.10.8.10:FF:000012	NULL_TYPE
NP_462972.1	PF10431	DOMAIN
NP_462972.1	PF00004	DOMAIN
NP_462972.1	G3DSA:1.10.8.10:FF:000028	NULL_TYPE
NP_462972.1	PTHR48102	NULL_TYPE
NP_462972.1	cd19498	NULL_TYPE
NP_462972.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_460501.1	PF00392	DOMAIN
NP_460501.1	PF07729	DOMAIN
NP_460501.1	PTHR43537	NULL_TYPE
NP_460501.1	cd07377	DOMAIN
NP_460501.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_460501.1	SSF48008	HOMOLOGOUS_SUPERFAMILY
NP_462918.1	PF02634	FAMILY
NP_462918.1	PTHR30592	FAMILY
NP_462918.1	SSF53927	HOMOLOGOUS_SUPERFAMILY
NP_459919.1	PF12704	DOMAIN
NP_459919.1	G3DSA:3.40.50.300:FF:000032	NULL_TYPE
NP_459919.1	PF00005	DOMAIN
NP_459919.1	PF02687	DOMAIN
NP_459919.1	PTHR30572	NULL_TYPE
NP_459919.1	cd03255	DOMAIN
NP_459919.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459707.1	PF01061	DOMAIN
NP_459707.1	PTHR30413	NULL_TYPE
NP_462176.1	G3DSA:3.30.950.10:FF:000002	NULL_TYPE
NP_462176.1	G3DSA:3.40.1010.10:FF:000002	NULL_TYPE
NP_462176.1	PF00590	DOMAIN
NP_462176.1	PTHR46111	FAMILY
NP_462176.1	cd11648	FAMILY
NP_462176.1	SSF53790	HOMOLOGOUS_SUPERFAMILY
NP_463083.1	PF13272	FAMILY
NP_459362.1	G3DSA:3.40.50.300:FF:000006	NULL_TYPE
NP_459362.1	PF06506	DOMAIN
NP_459362.1	PF02954	DOMAIN
NP_459362.1	G3DSA:3.40.50.2300:FF:000175	NULL_TYPE
NP_459362.1	PF00158	DOMAIN
NP_459362.1	PTHR32071	NULL_TYPE
NP_459362.1	cd00009	NULL_TYPE
NP_459362.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459362.1	SSF159800	NULL_TYPE
NP_459362.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_460383.1	G3DSA:2.30.330.10:FF:000006	NULL_TYPE
NP_460383.1	PF01052	DOMAIN
NP_460383.1	PTHR30034	NULL_TYPE
NP_460383.1	SSF101801	HOMOLOGOUS_SUPERFAMILY
NP_460705.3	G3DSA:3.10.105.10:FF:000001	NULL_TYPE
NP_460705.3	PF00496	DOMAIN
NP_460705.3	G3DSA:3.40.190.10:FF:000018	NULL_TYPE
NP_460705.3	G3DSA:3.90.76.10:FF:000001	NULL_TYPE
NP_460705.3	PTHR30290	FAMILY
NP_460705.3	cd08504	NULL_TYPE
NP_460705.3	SSF53850	NULL_TYPE
NP_460942.1	PF03852	FAMILY
NP_460942.1	cd00221	FAMILY
NP_460942.1	SSF52980	HOMOLOGOUS_SUPERFAMILY
NP_461643.3	PF00959	FAMILY
NP_461643.3	G3DSA:1.10.530.40:FF:000005	NULL_TYPE
NP_461643.3	PTHR38107	NULL_TYPE
NP_461643.3	cd16901	NULL_TYPE
NP_461643.3	SSF53955	HOMOLOGOUS_SUPERFAMILY
NP_459175.1	PF00156	DOMAIN
NP_459175.1	G3DSA:3.40.50.2020:FF:000006	NULL_TYPE
NP_459175.1	PTHR43340	NULL_TYPE
NP_459175.1	cd06223	DOMAIN
NP_459175.1	SSF53271	HOMOLOGOUS_SUPERFAMILY
NP_459376.1	PF06904	DOMAIN
NP_459609.1	PF00445	FAMILY
NP_459609.1	G3DSA:3.90.730.10:FF:000002	NULL_TYPE
NP_459609.1	PTHR11240	FAMILY
NP_459609.1	SSF55895	HOMOLOGOUS_SUPERFAMILY
NP_462446.1	G3DSA:3.40.50.720:FF:000228	NULL_TYPE
NP_462446.1	PF01408	DOMAIN
NP_462446.1	PF02894	DOMAIN
NP_462446.1	PTHR43708	NULL_TYPE
NP_462446.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_462446.1	SSF55347	NULL_TYPE
NP_462623.1	G3DSA:3.40.50.2000:FF:000141	NULL_TYPE
NP_462623.1	G3DSA:3.40.50.2000:FF:000191	NULL_TYPE
NP_462623.1	PF01075	FAMILY
NP_462623.1	PTHR30160	NULL_TYPE
NP_462623.1	cd03789	FAMILY
NP_462623.1	SSF53756	NULL_TYPE
NP_462803.1	PF00580	DOMAIN
NP_462803.1	PF13361	DOMAIN
NP_462803.1	G3DSA:1.10.10.160:FF:000001	NULL_TYPE
NP_462803.1	G3DSA:1.10.486.10:FF:000002	NULL_TYPE
NP_462803.1	PTHR11070	FAMILY
NP_462803.1	cd17932	NULL_TYPE
NP_462803.1	cd18807	NULL_TYPE
NP_462803.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459737.1	PF04973	FAMILY
NP_459737.1	PTHR36122	FAMILY
NP_459918.1	G3DSA:2.40.30.170:FF:000007	NULL_TYPE
NP_459918.1	PF16576	DOMAIN
NP_459918.1	PTHR30469	NULL_TYPE
NP_459918.1	SSF111369	NULL_TYPE
NP_459812.1	PF01325	DOMAIN
NP_459812.1	G3DSA:1.10.60.10:FF:000002	NULL_TYPE
NP_459812.1	PF02742	DOMAIN
NP_459812.1	G3DSA:1.10.10.10:FF:000108	NULL_TYPE
NP_459812.1	PTHR33238	NULL_TYPE
NP_459812.1	SSF47979	HOMOLOGOUS_SUPERFAMILY
NP_459812.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_461461.1	G3DSA:3.30.70.141:FF:000001	NULL_TYPE
NP_461461.1	PF00334	DOMAIN
NP_461461.1	PTHR46161	NULL_TYPE
NP_461461.1	cd04413	NULL_TYPE
NP_461461.1	SSF54919	HOMOLOGOUS_SUPERFAMILY
NP_460518.1	PF00128	DOMAIN
NP_460518.1	PTHR10357	NULL_TYPE
NP_460518.1	cd11336	FAMILY
NP_460518.1	SSF51445	HOMOLOGOUS_SUPERFAMILY
NP_462669.1	PF03609	FAMILY
NP_462669.1	PTHR32502	NULL_TYPE
NP_461074.1	PF07690	FAMILY
NP_461074.1	G3DSA:1.20.1720.10:FF:000001	NULL_TYPE
NP_461074.1	G3DSA:1.20.1250.20:FF:000021	NULL_TYPE
NP_461074.1	PTHR42718	NULL_TYPE
NP_461074.1	cd17503	NULL_TYPE
NP_461074.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_462030.1	PF03711	DOMAIN
NP_462030.1	G3DSA:3.40.640.10:FF:000008	NULL_TYPE
NP_462030.1	G3DSA:3.40.50.220:FF:000002	NULL_TYPE
NP_462030.1	PF01276	DOMAIN
NP_462030.1	G3DSA:3.90.100.10:FF:000001	NULL_TYPE
NP_462030.1	G3DSA:3.90.1150.10:FF:000032	NULL_TYPE
NP_462030.1	PF03709	DOMAIN
NP_462030.1	PTHR45229	FAMILY
NP_462030.1	cd00615	DOMAIN
NP_462030.1	SSF55904	HOMOLOGOUS_SUPERFAMILY
NP_462030.1	SSF52172	HOMOLOGOUS_SUPERFAMILY
NP_462030.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_462335.1	G3DSA:2.40.50.140:FF:000014	NULL_TYPE
NP_462335.1	PF00366	FAMILY
NP_462335.1	PTHR10744	FAMILY
NP_462335.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_462987.1	G3DSA:1.10.420.10:FF:000004	NULL_TYPE
NP_462987.1	G3DSA:1.10.420.10:FF:000002	NULL_TYPE
NP_462987.1	G3DSA:1.10.520.10:FF:000002	NULL_TYPE
NP_462987.1	PF00141	DOMAIN
NP_462987.1	PTHR30555	FAMILY
NP_462987.1	cd08200	NULL_TYPE
NP_462987.1	SSF48113	HOMOLOGOUS_SUPERFAMILY
NP_462987.1	SSF48113	HOMOLOGOUS_SUPERFAMILY
NP_490558.1	PF06952	FAMILY
NP_460477.1	PF00892	DOMAIN
NP_460477.1	PTHR32322	NULL_TYPE
NP_460477.1	SSF103481	NULL_TYPE
NP_460477.1	SSF103481	NULL_TYPE
NP_460662.1	PF00563	DOMAIN
NP_460662.1	G3DSA:3.20.20.450:FF:000001	NULL_TYPE
NP_460662.1	PF00990	DOMAIN
NP_460662.1	PF13426	DOMAIN
NP_460662.1	PTHR44757	NULL_TYPE
NP_460662.1	cd01948	DOMAIN
NP_460662.1	cd00130	DOMAIN
NP_460662.1	cd01949	DOMAIN
NP_460662.1	SSF55073	HOMOLOGOUS_SUPERFAMILY
NP_460662.1	SSF55785	HOMOLOGOUS_SUPERFAMILY
NP_460662.1	SSF141868	HOMOLOGOUS_SUPERFAMILY
NP_461312.1	G3DSA:3.40.50.720:FF:000093	NULL_TYPE
NP_461312.1	PF00389	DOMAIN
NP_461312.1	G3DSA:3.30.1370.170:FF:000001	NULL_TYPE
NP_461312.1	PF02826	DOMAIN
NP_461312.1	PF11890	DOMAIN
NP_461312.1	PTHR42938	NULL_TYPE
NP_461312.1	cd12158	FAMILY
NP_461312.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_461312.1	SSF52283	NULL_TYPE
NP_459149.1	PF07963	PTM
NP_459149.1	SSF54523	HOMOLOGOUS_SUPERFAMILY
NP_459807.1	G3DSA:3.40.190.10:FF:000063	NULL_TYPE
NP_459807.1	PF00497	DOMAIN
NP_459807.1	PTHR35936	NULL_TYPE
NP_459807.1	cd00994	DOMAIN
NP_459807.1	SSF53850	NULL_TYPE
NP_461877.1	PF19296	DOMAIN
NP_461877.1	G3DSA:1.10.3210.10:FF:000007	NULL_TYPE
NP_461877.1	PF13291	DOMAIN
NP_461877.1	PF04607	DOMAIN
NP_461877.1	PF13328	NULL_TYPE
NP_461877.1	G3DSA:3.30.460.10:FF:000001	NULL_TYPE
NP_461877.1	PF02824	DOMAIN
NP_461877.1	G3DSA:3.10.20.30:FF:000002	NULL_TYPE
NP_461877.1	G3DSA:3.30.70.260:FF:000010	NULL_TYPE
NP_461877.1	PTHR21262	NULL_TYPE
NP_461877.1	cd05399	DOMAIN
NP_461877.1	cd04876	NULL_TYPE
NP_461877.1	cd01668	DOMAIN
NP_461877.1	SSF109604	NULL_TYPE
NP_461877.1	SSF81271	HOMOLOGOUS_SUPERFAMILY
NP_461877.1	SSF81301	HOMOLOGOUS_SUPERFAMILY
NP_461877.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_462397.3	G3DSA:3.90.79.10:FF:000006	NULL_TYPE
NP_462397.3	PF00293	DOMAIN
NP_462397.3	PTHR11839	NULL_TYPE
NP_462397.3	cd03424	NULL_TYPE
NP_462397.3	SSF55811	HOMOLOGOUS_SUPERFAMILY
NP_462435.1	PF00343	FAMILY
NP_462435.1	G3DSA:3.40.50.2000:FF:000003	NULL_TYPE
NP_462435.1	G3DSA:3.40.50.2000:FF:000034	NULL_TYPE
NP_462435.1	PTHR11468	FAMILY
NP_462435.1	cd04300	NULL_TYPE
NP_462435.1	SSF53756	NULL_TYPE
NP_460416.1	G3DSA:1.10.340.30:FF:000001	NULL_TYPE
NP_460416.1	PF10576	CONSERVED_SITE
NP_460416.1	PF00633	CONSERVED_SITE
NP_460416.1	PF00730	DOMAIN
NP_460416.1	G3DSA:1.10.1670.10:FF:000001	NULL_TYPE
NP_460416.1	PTHR10359	NULL_TYPE
NP_460416.1	cd00056	DOMAIN
NP_460416.1	SSF48150	HOMOLOGOUS_SUPERFAMILY
NP_460333.1	G3DSA:1.10.3860.10:FF:000011	NULL_TYPE
NP_460333.1	PF00375	FAMILY
NP_460333.1	PTHR42865	FAMILY
NP_460333.1	SSF118215	HOMOLOGOUS_SUPERFAMILY
NP_461921.1	G3DSA:3.90.79.10:FF:000001	NULL_TYPE
NP_461921.1	PF00293	DOMAIN
NP_461921.1	PTHR23114	NULL_TYPE
NP_461921.1	cd03671	FAMILY
NP_461921.1	SSF55811	HOMOLOGOUS_SUPERFAMILY
NP_459867.1	G3DSA:3.40.50.300:FF:000331	NULL_TYPE
NP_459867.1	PF00005	DOMAIN
NP_459867.1	PTHR43166	NULL_TYPE
NP_459867.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_462928.1	G3DSA:3.30.420.40:FF:000064	NULL_TYPE
NP_462928.1	G3DSA:3.30.420.40:FF:000073	NULL_TYPE
NP_462928.1	PF00370	DOMAIN
NP_462928.1	PF02782	DOMAIN
NP_462928.1	PTHR10196	NULL_TYPE
NP_462928.1	cd07771	FAMILY
NP_462928.1	SSF53067	HOMOLOGOUS_SUPERFAMILY
NP_462928.1	SSF53067	HOMOLOGOUS_SUPERFAMILY
NP_462854.1	PF02646	FAMILY
NP_462854.1	PTHR30563	FAMILY
NP_461044.1	SSF51126	HOMOLOGOUS_SUPERFAMILY
NP_459428.1	PF01965	DOMAIN
NP_459428.1	G3DSA:3.40.50.880:FF:000037	NULL_TYPE
NP_459428.1	PTHR48094	NULL_TYPE
NP_459428.1	cd03135	NULL_TYPE
NP_459428.1	SSF52317	HOMOLOGOUS_SUPERFAMILY
NP_461300.1	PF01168	DOMAIN
NP_461300.1	G3DSA:3.20.20.10:FF:000013	NULL_TYPE
NP_461300.1	PTHR30511	NULL_TYPE
NP_461300.1	cd06815	NULL_TYPE
NP_461300.1	SSF51419	HOMOLOGOUS_SUPERFAMILY
NP_459557.1	PF07338	DOMAIN
NP_459557.1	SSF159871	HOMOLOGOUS_SUPERFAMILY
NP_459231.1	G3DSA:2.160.10.10:FF:000005	NULL_TYPE
NP_459231.1	PF00132	REPEAT
NP_459231.1	PF04613	DOMAIN
NP_459231.1	G3DSA:3.40.1390.10:FF:000001	NULL_TYPE
NP_459231.1	G3DSA:1.20.5.170:FF:000032	NULL_TYPE
NP_459231.1	PTHR43378	FAMILY
NP_459231.1	cd03352	FAMILY
NP_459231.1	SSF51161	HOMOLOGOUS_SUPERFAMILY
NP_462083.1	PF11842	DOMAIN
NP_462083.1	PF08497	DOMAIN
NP_462083.1	PF04055	DOMAIN
NP_462083.1	PTHR32331	FAMILY
NP_462083.1	SSF102114	NULL_TYPE
NP_463043.1	PF00158	DOMAIN
NP_463043.1	G3DSA:1.10.8.60:FF:000014	NULL_TYPE
NP_463043.1	PF00072	DOMAIN
NP_463043.1	G3DSA:3.40.50.2300:FF:000018	NULL_TYPE
NP_463043.1	PF02954	DOMAIN
NP_463043.1	G3DSA:3.40.50.300:FF:000006	NULL_TYPE
NP_463043.1	PTHR32071	NULL_TYPE
NP_463043.1	cd00009	NULL_TYPE
NP_463043.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_463043.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_463043.1	SSF52172	HOMOLOGOUS_SUPERFAMILY
NP_460539.1	G3DSA:1.20.950.20:FF:000001	NULL_TYPE
NP_460539.1	PF02665	DOMAIN
NP_460539.1	PTHR30598	NULL_TYPE
NP_460539.1	SSF103501	HOMOLOGOUS_SUPERFAMILY
NP_461930.1	PF00278	DOMAIN
NP_461930.1	G3DSA:3.20.20.10:FF:000009	NULL_TYPE
NP_461930.1	PF02784	DOMAIN
NP_461930.1	G3DSA:2.40.37.10:FF:000007	NULL_TYPE
NP_461930.1	PTHR43727	NULL_TYPE
NP_461930.1	cd06828	FAMILY
NP_461930.1	SSF51419	HOMOLOGOUS_SUPERFAMILY
NP_461930.1	SSF50621	HOMOLOGOUS_SUPERFAMILY
NP_460967.1	PF02553	FAMILY
NP_460967.1	PTHR38662	FAMILY
NP_461638.1	PF18946	CONSERVED_SITE
NP_461638.1	PF04717	DOMAIN
NP_462363.1	G3DSA:3.40.50.300:FF:002053	NULL_TYPE
NP_462363.1	PF12848	DOMAIN
NP_462363.1	G3DSA:3.40.50.300:FF:000011	NULL_TYPE
NP_462363.1	PF00005	DOMAIN
NP_462363.1	PTHR19211	NULL_TYPE
NP_462363.1	cd03221	NULL_TYPE
NP_462363.1	cd03221	NULL_TYPE
NP_462363.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_462363.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459410.1	PF03477	DOMAIN
NP_459410.1	PTHR30455	FAMILY
NP_462050.1	G3DSA:3.20.20.150:FF:000004	NULL_TYPE
NP_462050.1	G3DSA:3.20.20.150:FF:000005	NULL_TYPE
NP_462050.1	PF03786	FAMILY
NP_462050.1	PTHR30387	FAMILY
NP_462050.1	SSF51658	HOMOLOGOUS_SUPERFAMILY
NP_461625.1	PF10145	DOMAIN
NP_461625.1	PTHR37813	NULL_TYPE
NP_462493.1	PF00854	FAMILY
NP_462493.1	G3DSA:1.20.1250.20:FF:000017	NULL_TYPE
NP_462493.1	PTHR23517	NULL_TYPE
NP_462493.1	cd17346	FAMILY
NP_462493.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_462493.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_460918.3	PF04143	DOMAIN
NP_460918.3	PTHR30574	NULL_TYPE
NP_462932.3	PF06178	FAMILY
NP_462932.3	PTHR38105	FAMILY
NP_462932.3	SSF56935	NULL_TYPE
NP_462565.1	G3DSA:3.40.640.10:FF:000045	NULL_TYPE
NP_462565.1	PF00155	DOMAIN
NP_462565.1	PTHR42790	NULL_TYPE
NP_462565.1	cd00609	NULL_TYPE
NP_462565.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_490503.1	PF01323	DOMAIN
NP_490503.1	PTHR35891	NULL_TYPE
NP_490503.1	cd03019	FAMILY
NP_490503.1	SSF52833	HOMOLOGOUS_SUPERFAMILY
NP_461673.1	PF13175	DOMAIN
NP_461673.1	PTHR43581	NULL_TYPE
NP_461673.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461673.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461091.1	PF02110	FAMILY
NP_461091.1	G3DSA:3.40.1190.20:FF:000015	NULL_TYPE
NP_461091.1	cd01170	FAMILY
NP_461091.1	SSF53613	HOMOLOGOUS_SUPERFAMILY
NP_463145.1	PF03916	FAMILY
NP_463145.1	G3DSA:1.20.1630.10:FF:000001	NULL_TYPE
NP_463145.1	PTHR34856	NULL_TYPE
NP_459367.1	G3DSA:3.20.20.70:FF:000019	NULL_TYPE
NP_459367.1	PF00490	FAMILY
NP_459367.1	PTHR11458	FAMILY
NP_459367.1	cd00384	NULL_TYPE
NP_459367.1	SSF51569	NULL_TYPE
NP_462426.1	PF12122	DOMAIN
NP_462426.1	G3DSA:3.30.70.2350:FF:000001	NULL_TYPE
NP_462426.1	G3DSA:1.20.1540.10:FF:000003	NULL_TYPE
NP_462426.1	PF01694	DOMAIN
NP_462426.1	PTHR43066	NULL_TYPE
NP_462426.1	SSF144091	HOMOLOGOUS_SUPERFAMILY
NP_463172.1	PF04976	FAMILY
NP_463172.1	PTHR38095	FAMILY
NP_461633.1	PF02413	FAMILY
NP_459808.1	G3DSA:1.20.1260.10:FF:000003	NULL_TYPE
NP_459808.1	PF00210	DOMAIN
NP_459808.1	PTHR42932	FAMILY
NP_459808.1	cd01043	FAMILY
NP_459808.1	SSF47240	HOMOLOGOUS_SUPERFAMILY
NP_462814.3	G3DSA:3.40.630.30:FF:000044	NULL_TYPE
NP_462814.3	PTHR43877	NULL_TYPE
NP_462814.3	SSF55729	HOMOLOGOUS_SUPERFAMILY
NP_459800.1	G3DSA:3.40.1030.10:FF:000004	NULL_TYPE
NP_459800.1	PF02885	DOMAIN
NP_459800.1	PTHR43285	FAMILY
NP_459800.1	SSF47648	HOMOLOGOUS_SUPERFAMILY
NP_459800.1	SSF52418	HOMOLOGOUS_SUPERFAMILY
NP_461471.1	G3DSA:3.40.630.10:FF:000037	NULL_TYPE
NP_461471.1	PF00883	DOMAIN
NP_461471.1	PF12404	FAMILY
NP_461471.1	PTHR11963	FAMILY
NP_461471.1	cd00433	FAMILY
NP_461471.1	SSF53187	NULL_TYPE
NP_463212.1	PF02666	FAMILY
NP_463212.1	PTHR10067	FAMILY
NP_459142.1	G3DSA:3.90.79.10:FF:000014	NULL_TYPE
NP_459142.1	PF00293	DOMAIN
NP_459142.1	PTHR47707	FAMILY
NP_459142.1	cd03425	NULL_TYPE
NP_459142.1	SSF55811	HOMOLOGOUS_SUPERFAMILY
NP_459041.1	PF04055	DOMAIN
NP_459041.1	PF13186	DOMAIN
NP_459041.1	PF13353	NULL_TYPE
NP_459041.1	PTHR43273	FAMILY
NP_459041.1	cd21120	DOMAIN
NP_459041.1	cd01335	NULL_TYPE
NP_459041.1	SSF102114	NULL_TYPE
NP_461654.1	G3DSA:3.30.910.10:FF:000002	NULL_TYPE
NP_461654.1	PF06183	FAMILY
NP_461654.1	PTHR36572	FAMILY
NP_461654.1	SSF54857	HOMOLOGOUS_SUPERFAMILY
NP_462406.1	PF01272	DOMAIN
NP_462406.1	PF03449	DOMAIN
NP_462406.1	G3DSA:3.10.50.30:FF:000001	NULL_TYPE
NP_462406.1	G3DSA:1.10.287.180:FF:000001	NULL_TYPE
NP_462406.1	PTHR30437	FAMILY
NP_462406.1	SSF46557	HOMOLOGOUS_SUPERFAMILY
NP_462406.1	SSF54534	NULL_TYPE
NP_459529.1	PF00731	DOMAIN
NP_459529.1	G3DSA:3.40.50.1970:FF:000004	NULL_TYPE
NP_459529.1	PTHR23046	FAMILY
NP_459529.1	SSF52255	NULL_TYPE
NP_462336.1	PF00831	FAMILY
NP_462336.1	PTHR10916	NULL_TYPE
NP_462336.1	cd00427	NULL_TYPE
NP_462336.1	SSF46561	HOMOLOGOUS_SUPERFAMILY
NP_463112.1	G3DSA:3.20.20.10:FF:000002	NULL_TYPE
NP_463112.1	PF00842	DOMAIN
NP_463112.1	PF01168	DOMAIN
NP_463112.1	G3DSA:2.40.37.10:FF:000002	NULL_TYPE
NP_463112.1	PTHR30511	NULL_TYPE
NP_463112.1	cd06827	NULL_TYPE
NP_463112.1	SSF51419	HOMOLOGOUS_SUPERFAMILY
NP_463112.1	SSF50621	HOMOLOGOUS_SUPERFAMILY
NP_459054.1	PF02401	FAMILY
NP_459054.1	G3DSA:3.40.1010.20:FF:000001	NULL_TYPE
NP_459054.1	G3DSA:3.40.50.11270:FF:000001	NULL_TYPE
NP_459054.1	PTHR30426	FAMILY
NP_459054.1	cd13944	FAMILY
NP_459223.1	PF00696	DOMAIN
NP_459223.1	G3DSA:3.40.1160.10:FF:000001	NULL_TYPE
NP_459223.1	PTHR42833	NULL_TYPE
NP_459223.1	cd04254	FAMILY
NP_459223.1	SSF53633	HOMOLOGOUS_SUPERFAMILY
NP_459855.1	G3DSA:2.40.50.100:FF:000034	NULL_TYPE
NP_459855.1	PF08402	DOMAIN
NP_459855.1	G3DSA:3.40.50.300:FF:000133	NULL_TYPE
NP_459855.1	PF00005	DOMAIN
NP_459855.1	PTHR42781	NULL_TYPE
NP_459855.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459855.1	SSF50331	HOMOLOGOUS_SUPERFAMILY
NP_459671.1	G3DSA:3.40.50.620:FF:000037	NULL_TYPE
NP_459671.1	PF00749	DOMAIN
NP_459671.1	G3DSA:1.10.1160.10:FF:000001	NULL_TYPE
NP_459671.1	G3DSA:2.40.240.10:FF:000001	NULL_TYPE
NP_459671.1	G3DSA:2.40.240.10:FF:000003	NULL_TYPE
NP_459671.1	G3DSA:3.90.800.10:FF:000001	NULL_TYPE
NP_459671.1	PF03950	DOMAIN
NP_459671.1	PTHR43097	NULL_TYPE
NP_459671.1	cd00807	NULL_TYPE
NP_459671.1	SSF50715	HOMOLOGOUS_SUPERFAMILY
NP_459671.1	SSF52374	NULL_TYPE
NP_459177.1	PF00005	DOMAIN
NP_459177.1	G3DSA:3.40.50.300:FF:000361	NULL_TYPE
NP_459177.1	PTHR42711	NULL_TYPE
NP_459177.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461269.1	G3DSA:3.40.50.12280:FF:000002	NULL_TYPE
NP_461269.1	PF01058	DOMAIN
NP_461269.1	PTHR11995	NULL_TYPE
NP_461269.1	SSF56770	NULL_TYPE
NP_463090.1	PF06082	FAMILY
NP_461550.1	PF07108	FAMILY
NP_463102.1	G3DSA:1.10.10.10:FF:000009	NULL_TYPE
NP_463102.1	G3DSA:2.10.109.10:FF:000001	NULL_TYPE
NP_463102.1	PF00717	DOMAIN
NP_463102.1	PF01726	DOMAIN
NP_463102.1	PTHR33516	NULL_TYPE
NP_463102.1	cd06529	DOMAIN
NP_463102.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_463102.1	SSF51306	HOMOLOGOUS_SUPERFAMILY
NP_459461.1	PF09619	FAMILY
NP_459461.1	PTHR38013	NULL_TYPE
NP_461548.1	PF00959	FAMILY
NP_461548.1	G3DSA:1.10.530.40:FF:000004	NULL_TYPE
NP_461548.1	PTHR38107	NULL_TYPE
NP_461548.1	cd00737	DOMAIN
NP_461548.1	SSF53955	HOMOLOGOUS_SUPERFAMILY
NP_459136.1	PF03799	DOMAIN
NP_459136.1	PF08478	DOMAIN
NP_459136.1	G3DSA:3.40.50.11690:FF:000001	NULL_TYPE
NP_459136.1	PTHR35851	FAMILY
NP_460894.1	PF02810	CONSERVED_SITE
NP_460894.1	PF03695	FAMILY
NP_460894.1	PTHR33747	NULL_TYPE
NP_460894.1	SSF101327	HOMOLOGOUS_SUPERFAMILY
NP_460894.1	SSF103642	NULL_TYPE
NP_460734.1	PF03550	FAMILY
NP_460734.1	G3DSA:2.50.20.10:FF:000002	NULL_TYPE
NP_460734.1	PTHR30634	NULL_TYPE
NP_460734.1	cd16326	FAMILY
NP_460734.1	SSF89392	HOMOLOGOUS_SUPERFAMILY
NP_460570.1	PF13302	DOMAIN
NP_460570.1	G3DSA:3.40.630.30:FF:000052	NULL_TYPE
NP_460570.1	PTHR43441	NULL_TYPE
NP_460570.1	cd04301	NULL_TYPE
NP_460570.1	SSF55729	HOMOLOGOUS_SUPERFAMILY
NP_462450.1	PF04657	FAMILY
NP_462450.1	PTHR34821	FAMILY
NP_462450.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_460097.1	PF00474	FAMILY
NP_460097.1	G3DSA:1.20.1730.10:FF:000002	NULL_TYPE
NP_460097.1	PTHR48086	NULL_TYPE
NP_460097.1	cd11475	FAMILY
NP_460008.1	PF10124	DOMAIN
NP_460008.1	G3DSA:3.90.226.10:FF:000101	NULL_TYPE
NP_460008.1	PF00574	FAMILY
NP_460008.1	PTHR10381	FAMILY
NP_460008.1	cd07016	NULL_TYPE
NP_460008.1	SSF52096	HOMOLOGOUS_SUPERFAMILY
NP_460674.1	G3DSA:3.30.300.360:FF:000001	NULL_TYPE
NP_460674.1	PF10692	FAMILY
NP_462737.1	G3DSA:3.10.150.10:FF:000002	NULL_TYPE
NP_462737.1	PF00712	DOMAIN
NP_462737.1	PF02768	DOMAIN
NP_462737.1	G3DSA:3.10.150.10:FF:000001	NULL_TYPE
NP_462737.1	G3DSA:3.10.150.10:FF:000003	NULL_TYPE
NP_462737.1	PF02767	DOMAIN
NP_462737.1	PTHR30478	FAMILY
NP_462737.1	cd00140	FAMILY
NP_462737.1	SSF55979	HOMOLOGOUS_SUPERFAMILY
NP_462737.1	SSF55979	HOMOLOGOUS_SUPERFAMILY
