id_protein	id_analysis	type
NP_215238.1	SSF52096	HOMOLOGOUS_SUPERFAMILY
NP_215238.1	SSF52096	HOMOLOGOUS_SUPERFAMILY
NP_216999.1	PF12710	NULL_TYPE
NP_216999.1	PF01553	DOMAIN
NP_216999.1	G3DSA:3.40.50.1000:FF:000025	NULL_TYPE
NP_216999.1	PTHR10434	NULL_TYPE
NP_216999.1	cd07989	NULL_TYPE
NP_216999.1	cd02612	NULL_TYPE
NP_216999.1	SSF69593	NULL_TYPE
NP_216999.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
YP_177936.2	G3DSA:1.20.1260.20:FF:000001	NULL_TYPE
YP_177936.2	PF00823	DOMAIN
YP_177936.2	PTHR46766	NULL_TYPE
YP_177936.2	SSF140459	NULL_TYPE
NP_214526.1	PF05949	FAMILY
NP_214526.1	PTHR37313	FAMILY
NP_216075.1	PF00585	DOMAIN
NP_216075.1	G3DSA:3.40.50.1100:FF:000005	NULL_TYPE
NP_216075.1	PF00291	DOMAIN
NP_216075.1	G3DSA:3.40.1020.10:FF:000002	NULL_TYPE
NP_216075.1	PTHR48078	NULL_TYPE
NP_216075.1	cd04907	NULL_TYPE
NP_216075.1	cd01562	NULL_TYPE
NP_216075.1	SSF53686	HOMOLOGOUS_SUPERFAMILY
NP_216058.1	PF01152	FAMILY
NP_216058.1	G3DSA:1.10.490.10:FF:000010	NULL_TYPE
NP_216058.1	cd14756	NULL_TYPE
NP_216058.1	SSF46458	HOMOLOGOUS_SUPERFAMILY
NP_215033.1	G3DSA:3.40.50.1820:FF:000280	NULL_TYPE
NP_215033.1	PF00756	FAMILY
NP_215033.1	PTHR48098	NULL_TYPE
NP_215033.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_216589.1	PF00106	FAMILY
NP_216589.1	PTHR43669	NULL_TYPE
NP_216589.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_215000.1	G3DSA:3.40.50.2000:FF:000265	NULL_TYPE
NP_215000.1	G3DSA:3.40.50.2000:FF:000123	NULL_TYPE
NP_215000.1	PF13439	DOMAIN
NP_215000.1	PF00534	DOMAIN
NP_215000.1	PTHR45947	NULL_TYPE
NP_215000.1	cd03800	NULL_TYPE
NP_215000.1	SSF53756	NULL_TYPE
NP_215468.1	PF00296	DOMAIN
NP_215468.1	PTHR30011	NULL_TYPE
NP_215468.1	SSF51679	HOMOLOGOUS_SUPERFAMILY
NP_218027.1	G3DSA:3.20.20.140:FF:000102	NULL_TYPE
NP_218027.1	PF04909	DOMAIN
NP_218027.1	PTHR21240	FAMILY
NP_218027.1	SSF51556	HOMOLOGOUS_SUPERFAMILY
YP_178023.1	G3DSA:1.10.287.1060:FF:000009	NULL_TYPE
YP_178023.1	PF06013	FAMILY
YP_178023.1	SSF140453	HOMOLOGOUS_SUPERFAMILY
NP_216788.1	PF02656	DOMAIN
NP_216788.1	PTHR34187	NULL_TYPE
NP_217038.1	PF07687	DOMAIN
NP_217038.1	G3DSA:3.30.70.360:FF:000023	NULL_TYPE
NP_217038.1	PF01546	FAMILY
NP_217038.1	PTHR43270	NULL_TYPE
NP_217038.1	cd03893	NULL_TYPE
NP_217038.1	SSF53187	NULL_TYPE
YP_177896.1	PF00934	DOMAIN
YP_177896.1	G3DSA:1.10.287.850:FF:000001	NULL_TYPE
YP_177896.1	SSF140459	NULL_TYPE
NP_214620.1	PF07683	DOMAIN
NP_214620.1	PF02492	DOMAIN
NP_214620.1	PTHR43603	NULL_TYPE
NP_214620.1	SSF90002	NULL_TYPE
NP_217647.3	PTHR23026	NULL_TYPE
NP_217647.3	SSF55469	HOMOLOGOUS_SUPERFAMILY
NP_218272.1	PF06475	FAMILY
NP_218272.1	SSF159275	NULL_TYPE
NP_214986.1	PF19344	DOMAIN
NP_214986.1	G3DSA:1.10.357.10:FF:000017	NULL_TYPE
NP_214986.1	PF00440	DOMAIN
NP_214986.1	PTHR30055	NULL_TYPE
NP_214986.1	SSF48498	HOMOLOGOUS_SUPERFAMILY
NP_214986.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_214885.1	PF12804	DOMAIN
NP_214885.1	PTHR43777	NULL_TYPE
NP_214885.1	cd04182	NULL_TYPE
NP_214885.1	SSF53448	HOMOLOGOUS_SUPERFAMILY
NP_214591.1	PF00561	DOMAIN
NP_214591.1	G3DSA:3.40.50.1820:FF:000516	NULL_TYPE
NP_214591.1	PTHR43689	NULL_TYPE
NP_214591.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_214939.1	PF00702	NULL_TYPE
NP_214939.1	G3DSA:2.70.150.10:FF:000082	NULL_TYPE
NP_214939.1	PF00122	NULL_TYPE
NP_214939.1	PF00689	DOMAIN
NP_214939.1	PTHR42861	NULL_TYPE
NP_214939.1	cd07539	NULL_TYPE
NP_214939.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
NP_214939.1	SSF81665	HOMOLOGOUS_SUPERFAMILY
NP_214939.1	SSF81653	HOMOLOGOUS_SUPERFAMILY
NP_214939.1	SSF81660	HOMOLOGOUS_SUPERFAMILY
NP_216493.1	G3DSA:3.30.2010.10:FF:000015	NULL_TYPE
NP_216493.1	PF01435	DOMAIN
NP_216493.1	PTHR22726	NULL_TYPE
NP_216493.1	cd07325	NULL_TYPE
NP_215090.1	PF08327	DOMAIN
NP_215090.1	PF01022	DOMAIN
NP_215090.1	PTHR33154	NULL_TYPE
NP_215090.1	cd00090	DOMAIN
NP_215090.1	cd07814	NULL_TYPE
NP_215090.1	SSF109854	HOMOLOGOUS_SUPERFAMILY
NP_215090.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_215090.1	SSF55961	NULL_TYPE
NP_215508.1	G3DSA:3.90.550.10:FF:000113	NULL_TYPE
NP_215508.1	PF00483	DOMAIN
NP_215508.1	PTHR43197	FAMILY
NP_215508.1	SSF53448	HOMOLOGOUS_SUPERFAMILY
NP_216227.1	PF01479	DOMAIN
NP_216227.1	G3DSA:3.10.290.10:FF:000003	NULL_TYPE
NP_216227.1	PF00849	DOMAIN
NP_216227.1	PTHR47683	NULL_TYPE
NP_216227.1	cd00165	NULL_TYPE
NP_216227.1	cd02870	NULL_TYPE
NP_216227.1	SSF55174	NULL_TYPE
NP_216227.1	SSF55120	HOMOLOGOUS_SUPERFAMILY
NP_218350.1	PF12833	DOMAIN
NP_218350.1	G3DSA:1.10.10.60:FF:000132	NULL_TYPE
NP_218350.1	PF07883	DOMAIN
NP_218350.1	PTHR11019	NULL_TYPE
NP_218350.1	cd06124	NULL_TYPE
NP_218350.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_218350.1	SSF51182	HOMOLOGOUS_SUPERFAMILY
NP_215863.1	G3DSA:3.40.630.30:FF:000148	NULL_TYPE
NP_215863.1	PF13523	NULL_TYPE
NP_215863.1	PTHR31438	NULL_TYPE
NP_215863.1	SSF55729	HOMOLOGOUS_SUPERFAMILY
YP_177629.1	PF09957	FAMILY
NP_217153.1	PF09335	FAMILY
NP_217153.1	PTHR30353	FAMILY
NP_215497.1	G3DSA:3.30.565.10:FF:000066	NULL_TYPE
NP_215497.1	PF02518	DOMAIN
NP_215497.1	G3DSA:1.10.287.130:FF:000031	NULL_TYPE
NP_215497.1	PF00672	DOMAIN
NP_215497.1	PF00512	DOMAIN
NP_215497.1	PTHR44936	NULL_TYPE
NP_215497.1	cd00082	DOMAIN
NP_215497.1	cd06225	NULL_TYPE
NP_215497.1	cd00075	NULL_TYPE
NP_215497.1	SSF158472	NULL_TYPE
NP_215497.1	SSF47384	HOMOLOGOUS_SUPERFAMILY
NP_215497.1	SSF55874	HOMOLOGOUS_SUPERFAMILY
NP_216641.1	PF09754	FAMILY
NP_216641.1	SSF159659	NULL_TYPE
YP_177778.1	PF12484	DOMAIN
YP_177778.1	PF00823	DOMAIN
YP_177778.1	G3DSA:1.20.1260.20:FF:000001	NULL_TYPE
YP_177778.1	PTHR46766	NULL_TYPE
YP_177778.1	SSF140459	NULL_TYPE
NP_217506.1	cd02440	NULL_TYPE
NP_217506.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
YP_007409620.1	SSF47598	HOMOLOGOUS_SUPERFAMILY
NP_215249.1	PF04545	DOMAIN
NP_215249.1	PF04542	DOMAIN
NP_215249.1	G3DSA:1.10.10.10:FF:000669	NULL_TYPE
NP_215249.1	PTHR43133	FAMILY
NP_215249.1	cd06171	NULL_TYPE
NP_215249.1	SSF88946	HOMOLOGOUS_SUPERFAMILY
NP_215249.1	SSF88659	HOMOLOGOUS_SUPERFAMILY
NP_218071.1	PF00111	DOMAIN
NP_218071.1	PF00970	DOMAIN
NP_218071.1	PF00175	DOMAIN
NP_218071.1	PF00487	DOMAIN
NP_218071.1	G3DSA:2.40.30.10:FF:000134	NULL_TYPE
NP_218071.1	G3DSA:3.40.50.80:FF:000041	NULL_TYPE
NP_218071.1	PTHR47354	NULL_TYPE
NP_218071.1	cd03514	NULL_TYPE
NP_218071.1	cd06214	NULL_TYPE
NP_218071.1	cd00207	DOMAIN
NP_218071.1	SSF52343	HOMOLOGOUS_SUPERFAMILY
NP_218071.1	SSF63380	HOMOLOGOUS_SUPERFAMILY
NP_218071.1	SSF54292	HOMOLOGOUS_SUPERFAMILY
NP_216826.1	PF12728	DOMAIN
NP_216826.1	SSF46955	HOMOLOGOUS_SUPERFAMILY
NP_216173.1	G3DSA:3.30.1360.40:FF:000006	NULL_TYPE
NP_216173.1	PF02863	DOMAIN
NP_216173.1	G3DSA:1.10.10.10:FF:000667	NULL_TYPE
NP_216173.1	PF01316	DOMAIN
NP_216173.1	PTHR34471	FAMILY
NP_216173.1	SSF55252	HOMOLOGOUS_SUPERFAMILY
NP_216173.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_216383.1	PF18313	DOMAIN
NP_216383.1	PTHR18919	NULL_TYPE
NP_216383.1	cd00829	NULL_TYPE
NP_216383.1	SSF53901	HOMOLOGOUS_SUPERFAMILY
NP_216383.1	SSF53901	HOMOLOGOUS_SUPERFAMILY
NP_215146.1	G3DSA:3.90.226.10:FF:000102	NULL_TYPE
NP_215146.1	PF00378	FAMILY
NP_215146.1	PTHR43459	NULL_TYPE
NP_215146.1	cd06558	NULL_TYPE
NP_215146.1	SSF52096	HOMOLOGOUS_SUPERFAMILY
NP_216625.1	G3DSA:3.60.20.10:FF:000023	NULL_TYPE
NP_216625.1	PF00227	FAMILY
NP_216625.1	PTHR11599	NULL_TYPE
NP_216625.1	cd01906	NULL_TYPE
NP_216625.1	SSF56235	HOMOLOGOUS_SUPERFAMILY
NP_214750.1	G3DSA:2.60.120.260:FF:000113	NULL_TYPE
NP_214750.1	PF11847	FAMILY
NP_214750.1	SSF49785	HOMOLOGOUS_SUPERFAMILY
NP_214750.1	SSF49785	HOMOLOGOUS_SUPERFAMILY
NP_217219.1	PF04545	DOMAIN
NP_217219.1	PF04542	DOMAIN
NP_217219.1	G3DSA:1.10.601.10:FF:000001	NULL_TYPE
NP_217219.1	PF04539	DOMAIN
NP_217219.1	G3DSA:1.10.10.10:FF:000004	NULL_TYPE
NP_217219.1	PF00140	DOMAIN
NP_217219.1	G3DSA:1.10.601.10:FF:000003	NULL_TYPE
NP_217219.1	G3DSA:1.10.10.10:FF:000002	NULL_TYPE
NP_217219.1	PTHR30603	NULL_TYPE
NP_217219.1	cd06171	NULL_TYPE
NP_217219.1	SSF88946	HOMOLOGOUS_SUPERFAMILY
NP_217219.1	SSF88659	HOMOLOGOUS_SUPERFAMILY
NP_217219.1	SSF88659	HOMOLOGOUS_SUPERFAMILY
NP_216489.1	PTHR37042	NULL_TYPE
NP_215008.2	PF00392	DOMAIN
NP_215008.2	PF07729	DOMAIN
NP_215008.2	PTHR43537	NULL_TYPE
NP_215008.2	cd07377	DOMAIN
NP_215008.2	SSF48008	HOMOLOGOUS_SUPERFAMILY
NP_215008.2	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_217951.1	PF20401	FAMILY
NP_214999.1	PF00480	FAMILY
NP_214999.1	G3DSA:3.30.420.40:FF:000330	NULL_TYPE
NP_214999.1	PTHR18964	FAMILY
NP_214999.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_214999.1	SSF53067	HOMOLOGOUS_SUPERFAMILY
NP_218258.1	PTHR43872	NULL_TYPE
NP_218258.1	SSF51905	HOMOLOGOUS_SUPERFAMILY
NP_216927.1	PF04174	DOMAIN
NP_216927.1	PTHR34595	NULL_TYPE
NP_216927.1	SSF56059	NULL_TYPE
NP_217073.1	SSF54909	HOMOLOGOUS_SUPERFAMILY
NP_217073.1	SSF54909	HOMOLOGOUS_SUPERFAMILY
NP_216972.1	PF07690	FAMILY
NP_216972.1	PTHR23539	NULL_TYPE
NP_216972.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_217348.1	PF00005	DOMAIN
NP_217348.1	PF17912	DOMAIN
NP_217348.1	G3DSA:3.40.50.300:FF:000042	NULL_TYPE
NP_217348.1	PTHR43875	NULL_TYPE
NP_217348.1	cd03301	DOMAIN
NP_217348.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217348.1	SSF50331	HOMOLOGOUS_SUPERFAMILY
NP_216759.1	PF00698	DOMAIN
NP_216759.1	G3DSA:3.30.70.250:FF:000002	NULL_TYPE
NP_216759.1	PTHR42681	NULL_TYPE
NP_216759.1	SSF55048	HOMOLOGOUS_SUPERFAMILY
NP_216759.1	SSF52151	HOMOLOGOUS_SUPERFAMILY
NP_215819.1	PF03899	FAMILY
NP_214642.1	PF06912	FAMILY
NP_214642.1	PTHR37314	NULL_TYPE
NP_216645.1	G3DSA:3.40.50.720:FF:000714	NULL_TYPE
NP_216645.1	PF00106	FAMILY
NP_216645.1	PTHR44196	NULL_TYPE
NP_216645.1	cd05233	NULL_TYPE
NP_216645.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_217876.1	PF00724	DOMAIN
NP_217876.1	PTHR43656	NULL_TYPE
NP_217876.1	cd02803	NULL_TYPE
NP_217876.1	SSF51395	NULL_TYPE
NP_216810.1	PF00155	DOMAIN
NP_216810.1	G3DSA:3.40.640.10:FF:000150	NULL_TYPE
NP_216810.1	PTHR43525	NULL_TYPE
NP_216810.1	cd00609	NULL_TYPE
NP_216810.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_214848.1	G3DSA:3.90.550.10:FF:000023	NULL_TYPE
NP_214848.1	PF00483	DOMAIN
NP_214848.1	PTHR43532	FAMILY
NP_214848.1	cd02538	FAMILY
NP_214848.1	SSF53448	HOMOLOGOUS_SUPERFAMILY
NP_214606.1	PF00122	NULL_TYPE
NP_214606.1	PF00702	NULL_TYPE
NP_214606.1	PF00403	DOMAIN
NP_214606.1	G3DSA:3.30.70.100:FF:000005	NULL_TYPE
NP_214606.1	PTHR43520	NULL_TYPE
NP_214606.1	cd00371	DOMAIN
NP_214606.1	cd02094	NULL_TYPE
NP_214606.1	SSF55008	HOMOLOGOUS_SUPERFAMILY
NP_214606.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
NP_214606.1	SSF81665	HOMOLOGOUS_SUPERFAMILY
NP_214606.1	SSF81653	HOMOLOGOUS_SUPERFAMILY
NP_216014.1	PF08241	DOMAIN
NP_216014.1	PTHR42912	NULL_TYPE
NP_216014.1	cd02440	NULL_TYPE
NP_216014.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_217535.1	G3DSA:1.10.287.1060:FF:000016	NULL_TYPE
NP_217535.1	PF06013	FAMILY
NP_217535.1	SSF140453	HOMOLOGOUS_SUPERFAMILY
NP_218037.1	PF00296	DOMAIN
NP_218037.1	G3DSA:3.20.20.30:FF:000010	NULL_TYPE
NP_218037.1	PTHR43244	NULL_TYPE
NP_218037.1	cd01097	NULL_TYPE
NP_218037.1	SSF51679	HOMOLOGOUS_SUPERFAMILY
NP_218088.1	PF00111	DOMAIN
NP_218088.1	G3DSA:2.40.30.10:FF:000133	NULL_TYPE
NP_218088.1	PF00175	DOMAIN
NP_218088.1	G3DSA:3.40.50.80:FF:000044	NULL_TYPE
NP_218088.1	G3DSA:3.10.20.30:FF:000023	NULL_TYPE
NP_218088.1	PF00970	DOMAIN
NP_218088.1	PTHR47354	NULL_TYPE
NP_218088.1	cd06214	NULL_TYPE
NP_218088.1	cd00207	DOMAIN
NP_218088.1	SSF63380	HOMOLOGOUS_SUPERFAMILY
NP_218088.1	SSF54292	HOMOLOGOUS_SUPERFAMILY
NP_218088.1	SSF52343	HOMOLOGOUS_SUPERFAMILY
NP_215222.1	G3DSA:3.90.1170.10:FF:000001	NULL_TYPE
NP_215222.1	PF00252	DOMAIN
NP_215222.1	PTHR12220	FAMILY
NP_215222.1	cd01433	DOMAIN
NP_215222.1	SSF54686	HOMOLOGOUS_SUPERFAMILY
NP_217317.1	PF02452	FAMILY
NP_217317.1	PTHR33988	FAMILY
NP_217317.1	SSF50118	NULL_TYPE
NP_217622.1	PF07992	DOMAIN
NP_217622.1	PTHR11938	NULL_TYPE
NP_217622.1	SSF51971	NULL_TYPE
NP_217622.1	SSF51971	NULL_TYPE
NP_214685.1	PF11887	DOMAIN
NP_214685.1	PF02470	DOMAIN
NP_214685.1	PTHR33371	NULL_TYPE
NP_215319.1	PF02517	FAMILY
NP_215015.2	PF16363	DOMAIN
NP_215015.2	PTHR43000	NULL_TYPE
NP_215015.2	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_214719.1	PF01594	FAMILY
NP_214719.1	PTHR21716	FAMILY
NP_215709.1	PF13193	DOMAIN
NP_215709.1	PF00501	DOMAIN
NP_215709.1	PTHR43767	NULL_TYPE
NP_215709.1	cd05941	NULL_TYPE
NP_215709.1	SSF56801	NULL_TYPE
NP_215172.1	PF02517	FAMILY
NP_215172.1	PTHR43592	NULL_TYPE
NP_215582.1	PF00581	DOMAIN
NP_215582.1	SSF52821	HOMOLOGOUS_SUPERFAMILY
NP_215783.1	G3DSA:2.60.200.20:FF:000055	NULL_TYPE
NP_215783.1	PF00498	DOMAIN
NP_215783.1	G3DSA:1.25.40.10:FF:000222	NULL_TYPE
NP_215783.1	G3DSA:1.10.10.10:FF:000528	NULL_TYPE
NP_215783.1	PF03704	DOMAIN
NP_215783.1	PF00486	DOMAIN
NP_215783.1	PTHR35807	NULL_TYPE
NP_215783.1	cd00060	NULL_TYPE
NP_215783.1	cd15831	DOMAIN
NP_215783.1	SSF49879	HOMOLOGOUS_SUPERFAMILY
NP_215783.1	SSF46894	HOMOLOGOUS_SUPERFAMILY
NP_215783.1	SSF48452	HOMOLOGOUS_SUPERFAMILY
NP_216263.1	PF00498	DOMAIN
NP_216263.1	PF00005	DOMAIN
NP_216263.1	G3DSA:3.40.50.300:FF:000474	NULL_TYPE
NP_216263.1	PF01061	DOMAIN
NP_216263.1	PTHR48041	NULL_TYPE
NP_216263.1	cd22737	NULL_TYPE
NP_216263.1	cd03213	NULL_TYPE
NP_216263.1	cd22694	NULL_TYPE
NP_216263.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_216263.1	SSF49879	HOMOLOGOUS_SUPERFAMILY
NP_216263.1	SSF49879	HOMOLOGOUS_SUPERFAMILY
NP_216495.2	PF13520	FAMILY
NP_216495.2	PTHR42770	NULL_TYPE
NP_215736.1	PF01596	FAMILY
NP_215736.1	G3DSA:3.40.50.150:FF:000374	NULL_TYPE
NP_215736.1	PTHR10509	NULL_TYPE
NP_215736.1	cd02440	NULL_TYPE
NP_215736.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
YP_177927.1	PF01967	DOMAIN
YP_177927.1	G3DSA:3.30.70.640:FF:000001	NULL_TYPE
YP_177927.1	cd01420	FAMILY
YP_177927.1	SSF55040	HOMOLOGOUS_SUPERFAMILY
NP_216241.1	PF01638	DOMAIN
NP_216241.1	PTHR33204	NULL_TYPE
NP_216241.1	cd00090	DOMAIN
NP_216241.1	SSF55718	HOMOLOGOUS_SUPERFAMILY
NP_216241.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
YP_177718.1	PF00324	DOMAIN
YP_177718.1	G3DSA:1.20.1740.10:FF:000001	NULL_TYPE
YP_177718.1	PTHR43495	NULL_TYPE
NP_217510.1	G3DSA:1.20.1250.20:FF:000584	NULL_TYPE
NP_217510.1	PF07690	FAMILY
NP_217510.1	PTHR23527	NULL_TYPE
NP_217510.1	cd17475	NULL_TYPE
NP_217510.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_217696.1	PF01850	DOMAIN
NP_217696.1	cd09874	NULL_TYPE
NP_217696.1	SSF88723	HOMOLOGOUS_SUPERFAMILY
NP_215696.1	PF02801	DOMAIN
NP_215696.1	PF00109	DOMAIN
NP_215696.1	G3DSA:3.40.47.10:FF:000019	NULL_TYPE
NP_215696.1	PF16197	DOMAIN
NP_215696.1	PTHR43775	NULL_TYPE
NP_215696.1	cd00833	NULL_TYPE
NP_215696.1	SSF53901	HOMOLOGOUS_SUPERFAMILY
NP_217511.1	PF00180	DOMAIN
NP_217511.1	G3DSA:3.40.718.10:FF:000026	NULL_TYPE
NP_217511.1	PTHR43275	NULL_TYPE
NP_217511.1	SSF53659	NULL_TYPE
YP_177942.1	PF00899	DOMAIN
YP_177942.1	PF00581	DOMAIN
YP_177942.1	G3DSA:3.40.50.720:FF:000033	NULL_TYPE
YP_177942.1	G3DSA:3.40.250.10:FF:000025	NULL_TYPE
YP_177942.1	PTHR10953	FAMILY
YP_177942.1	cd00158	NULL_TYPE
YP_177942.1	cd00757	NULL_TYPE
YP_177942.1	SSF69572	HOMOLOGOUS_SUPERFAMILY
NP_215502.1	PF12704	DOMAIN
NP_215502.1	PF02687	DOMAIN
NP_215502.1	PTHR30287	FAMILY
NP_215097.1	PF10738	FAMILY
YP_177882.1	PF00934	DOMAIN
YP_177882.1	SSF140459	NULL_TYPE
NP_218331.1	PF01553	DOMAIN
NP_218331.1	PTHR10434	NULL_TYPE
NP_218331.1	cd07989	NULL_TYPE
NP_218331.1	SSF69593	NULL_TYPE
NP_217200.1	PF03600	DOMAIN
NP_217200.1	PTHR43568	NULL_TYPE
NP_217200.1	cd01116	NULL_TYPE
NP_217292.1	PF00175	DOMAIN
NP_217292.1	PF00111	DOMAIN
NP_217292.1	PTHR47354	NULL_TYPE
NP_217292.1	cd00207	DOMAIN
NP_217292.1	cd06185	NULL_TYPE
NP_217292.1	SSF54292	HOMOLOGOUS_SUPERFAMILY
NP_217292.1	SSF63380	HOMOLOGOUS_SUPERFAMILY
NP_217292.1	SSF52343	HOMOLOGOUS_SUPERFAMILY
NP_216144.1	PF12172	DOMAIN
NP_216144.1	PF01796	DOMAIN
NP_216144.1	PTHR34075	NULL_TYPE
NP_216144.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_216292.1	PF00440	DOMAIN
NP_216292.1	G3DSA:1.10.357.10:FF:000036	NULL_TYPE
NP_216292.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_217874.1	G3DSA:3.40.1620.10:FF:000005	NULL_TYPE
NP_217874.1	PF02604	FAMILY
NP_217874.1	PTHR33713	NULL_TYPE
NP_217874.1	SSF143120	HOMOLOGOUS_SUPERFAMILY
NP_215710.1	PF13556	DOMAIN
NP_215710.1	G3DSA:1.10.10.2840:FF:000002	NULL_TYPE
NP_215710.1	PF17853	DOMAIN
NP_215710.1	PTHR33744	NULL_TYPE
NP_216673.1	PF01225	DOMAIN
NP_216673.1	PF02875	DOMAIN
NP_216673.1	PF08245	DOMAIN
NP_216673.1	PTHR43024	NULL_TYPE
NP_216673.1	SSF53244	HOMOLOGOUS_SUPERFAMILY
NP_216673.1	SSF63418	HOMOLOGOUS_SUPERFAMILY
NP_216673.1	SSF53623	HOMOLOGOUS_SUPERFAMILY
YP_177851.1	PF00926	FAMILY
YP_177851.1	PF00925	DOMAIN
YP_177851.1	G3DSA:3.40.50.10990:FF:000009	NULL_TYPE
YP_177851.1	PTHR21327	NULL_TYPE
YP_177851.1	SSF55821	HOMOLOGOUS_SUPERFAMILY
YP_177851.1	SSF142695	HOMOLOGOUS_SUPERFAMILY
YP_177863.1	G3DSA:1.20.1740.10:FF:000001	NULL_TYPE
YP_177863.1	PF00324	DOMAIN
YP_177863.1	PTHR43495	NULL_TYPE
NP_214760.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_216421.1	PF01266	DOMAIN
NP_216421.1	PTHR11530	FAMILY
NP_216421.1	SSF51971	NULL_TYPE
NP_216421.1	SSF54373	NULL_TYPE
NP_214920.1	PF00753	DOMAIN
NP_214920.1	PTHR42951	NULL_TYPE
NP_214920.1	cd07721	NULL_TYPE
NP_214920.1	SSF56281	HOMOLOGOUS_SUPERFAMILY
NP_217904.1	PF01609	DOMAIN
NP_215645.1	PF09856	DOMAIN
NP_215645.1	PF01381	DOMAIN
NP_215645.1	PF06114	DOMAIN
NP_215645.1	G3DSA:1.10.260.40:FF:000025	NULL_TYPE
NP_215645.1	PTHR46797	NULL_TYPE
NP_215645.1	cd00093	DOMAIN
NP_215645.1	SSF47413	HOMOLOGOUS_SUPERFAMILY
NP_217101.1	G3DSA:3.90.76.10:FF:000016	NULL_TYPE
NP_217101.1	PF00496	DOMAIN
NP_217101.1	PTHR30290	FAMILY
NP_217101.1	SSF53850	NULL_TYPE
NP_217162.1	PF00589	DOMAIN
NP_217162.1	PTHR30629	NULL_TYPE
NP_217162.1	SSF56349	HOMOLOGOUS_SUPERFAMILY
NP_215154.1	PF03946	DOMAIN
NP_215154.1	PF00298	DOMAIN
NP_215154.1	G3DSA:3.30.1550.10:FF:000001	NULL_TYPE
NP_215154.1	G3DSA:1.10.10.250:FF:000001	NULL_TYPE
NP_215154.1	PTHR11661	FAMILY
NP_215154.1	cd00349	FAMILY
NP_215154.1	SSF54747	HOMOLOGOUS_SUPERFAMILY
NP_215154.1	SSF46906	HOMOLOGOUS_SUPERFAMILY
NP_214651.1	PF01625	DOMAIN
NP_214651.1	G3DSA:3.30.1060.10:FF:000005	NULL_TYPE
NP_214651.1	PTHR43774	NULL_TYPE
NP_214651.1	SSF55068	HOMOLOGOUS_SUPERFAMILY
NP_217421.1	SSF56601	HOMOLOGOUS_SUPERFAMILY
NP_217559.1	G3DSA:1.20.210.10:FF:000003	NULL_TYPE
NP_217559.1	PF00115	FAMILY
NP_217559.1	PTHR10422	FAMILY
NP_217559.1	cd01662	NULL_TYPE
NP_217559.1	SSF81442	HOMOLOGOUS_SUPERFAMILY
NP_215265.1	G3DSA:1.10.1040.10:FF:000006	NULL_TYPE
NP_215265.1	PF03446	DOMAIN
NP_215265.1	PF14833	DOMAIN
NP_215265.1	PTHR22981	NULL_TYPE
NP_215265.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_215265.1	SSF48179	HOMOLOGOUS_SUPERFAMILY
NP_217401.1	PF07282	DOMAIN
NP_217401.1	PF12323	DOMAIN
NP_217401.1	PF01385	DOMAIN
NP_215116.1	PF00486	DOMAIN
NP_215116.1	PF00072	DOMAIN
NP_215116.1	G3DSA:3.40.50.2300:FF:000001	NULL_TYPE
NP_215116.1	G3DSA:1.10.10.10:FF:000005	NULL_TYPE
NP_215116.1	PTHR48111	FAMILY
NP_215116.1	cd00383	DOMAIN
NP_215116.1	SSF52172	HOMOLOGOUS_SUPERFAMILY
NP_216595.1	PF06259	FAMILY
NP_215216.1	G3DSA:3.40.1370.10:FF:000004	NULL_TYPE
NP_215216.1	PF00573	FAMILY
NP_215216.1	PTHR10746	FAMILY
NP_215216.1	SSF52166	HOMOLOGOUS_SUPERFAMILY
NP_217819.1	G3DSA:1.10.8.870:FF:000003	NULL_TYPE
NP_217819.1	PF01266	DOMAIN
NP_217819.1	PF16901	DOMAIN
NP_217819.1	PTHR11985	FAMILY
